Actual Signal Time,Predicted Signal Time (Linear),Predicted Signal Time (Polynomial)
68,67.2116638481953,66.68352153881344
98,69.11829251471444,68.8493867911231
100,69.4436557481833,69.20312990622655
88,75.77522438987903,76.08695739461167
105,87.22801020798309,87.32323204373446
72,81.00706494727521,81.2318894195228
118,82.19138699871029,82.58569280632958
118,81.87253126669398,82.07096033593896
70,86.83757432782046,86.95775548500811
34,73.65385587087884,73.6701269806538
32,66.51538664696352,65.98842141348828
70,82.42564876359106,82.61438862013077
74,86.08273138938951,86.19476706905223
75,66.13796517774804,65.48624438986218
118,86.3950802119112,86.44122392587403
63,86.5707762395928,86.66091580530791
67,94.88055310399605,94.5618561688618
120,78.64492775389965,79.00417067786381
77,76.30881997437638,76.46620478471885
104,87.97634564496148,88.02026052188643
40,75.30019395062288,75.42315880825498
58,74.05079925249403,74.30265221342728
109,83.12192596482282,83.32523927377314
62,88.49692681851167,88.50246145840218
105,83.3626946391982,83.74609101757346
70,91.78960238604182,91.76532842591865
94,90.08469916105655,89.95995396353962
35,73.13327469732866,73.11809885495516
63,77.3955330557708,77.57292313664067
82,87.23451711747771,87.50238339282308
63,81.63176259231861,81.9661676226383
38,75.83378953512025,75.95778576253015
63,75.3522521863695,75.65153799951405
53,78.95727657642135,79.16820741839464
103,86.2519205075765,86.40721411265804
114,84.0719868433351,84.33344046258878
98,90.32546783543192,90.41351449008144
103,88.1715635850428,88.20134437688655
60,84.37132066295169,84.73637427047954
81,81.18926847640935,81.39622847248435
106,68.06411575666691,67.92020271579449
109,83.06336081958162,83.36084434194882
95,80.27174392124398,80.65978050729042
118,73.62131954753195,73.63568984874932
90,91.61390635836023,91.36425982482938
105,79.4908721609187,79.8677762287556
92,78.43669540287117,78.63865189029404
118,74.2915679268694,74.37183209318232
108,77.98118687601476,78.17348127655895
97,71.24616794320923,71.09850526032312
87,88.10649093834903,88.14101755906074
65,77.00509717560816,77.17100002052148
120,76.30231247292382,76.58224756618479
35,70.25055633040292,70.1188615163945
114,82.45818508693793,82.64627743864709
77,75.20258498058223,75.32177941857736
73,71.83832926490575,71.97790551113651
87,78.93775466402163,79.30377024557197
111,92.28415473769768,91.88245647493878
91,80.64916539045944,80.87402839371184
58,70.43275985953707,70.21905085656232
56,76.17216717953627,76.44638652958187
69,78.29353569853646,78.49447137052209
118,92.70061943975465,92.59765073409044
112,88.24314314123119,88.46087929429541
93,95.0952929564771,94.49030281075144
34,69.80155530499906,69.59125209318447
104,77.01160467706072,77.35137210732441
61,94.711364577767,94.08839405461686
95,76.59513938304579,76.88743081611823
69,83.23254934581065,83.6177093577785
83,70.17246927276197,69.93648803060928
79,68.48058045872388,68.08638746396471
78,89.22574034309034,89.09185706527572
51,78.64492775389965,79.00417067786381
65,71.71469088101281,71.70992072535665
90,80.23270068840249,80.58707038914454
78,70.70606485725932,70.61572755894028
69,90.15627930920289,90.02475515175308
65,68.62374016305859,68.33055306618186
77,66.36571944117625,65.74099639815648
119,72.85346219815384,72.93534771023556
116,87.35164799991809,87.40272112393205
100,73.93366837005365,73.99679019884475
104,71.1680808855683,71.06358267943058
47,66.65854635129823,66.06791428539873
82,68.2723481076954,67.92562203246916
38,68.35694266678888,68.23917347049657
39,67.56956340501105,67.08052865775628
77,75.29368644917034,75.5257184044084
64,68.68881280975236,68.40249901028112
105,95.17988751557058,94.45444888745419
119,78.40415907952428,78.60548142704252
76,90.00010460196306,90.1107417750004
120,69.36556869054237,69.33250810246471
97,84.67065507452622,84.7945021000711
115,92.04989297281692,92.00382414316663
104,89.75933592758768,89.65870969625024
111,74.7275545413261,74.801718312316
68,90.49465695361891,90.25890045909873
94,87.13690814743704,87.40918626846724
70,85.87449903836102,85.94665092671335
111,67.60209972835794,67.11656851326246
84,70.98587735643414,70.81766579308157
113,82.79656273135396,83.00555506827064
31,71.40884955994366,71.27374988155846
112,68.2398117843485,67.88997629196176
55,73.58878322418506,73.60124410005129
30,75.41081733161072,75.51693616506299
101,85.07410536563603,85.22524924031731
89,90.37752607117852,90.23033706825089
78,77.38251864482363,77.56744471599009
51,67.0880260562603,66.85192604255641
100,92.08242929616381,92.03359733225162
83,91.46423915257296,91.4664332679385
77,77.46060570246456,77.63978968755075
111,77.96166496361504,78.30239072990749
110,91.32107944823824,91.09682366351478
44,73.29595631406309,73.29084460605883
96,89.82440857428146,89.71902748405658
49,78.64492775389965,79.00417067786381
45,75.6190496826392,75.86743902636948
78,91.11284709720977,90.82271220796743
47,70.81018132875255,70.67944145109625
44,69.93170059838661,69.7321289300897
95,71.55200926427838,71.53399804816107
108,89.9350319552693,90.05008383046152
96,85.08061286708858,85.29775584461996
113,72.48905573184348,72.66579060212965
64,73.2634199907162,73.25631268942522
33,69.20288707380794,69.15672389856722
70,67.40688178827662,66.90020012832198
105,85.46454124579867,85.6015287788093
60,69.41111942483641,69.16779437028721
74,82.97225875903555,83.36053243209778
46,72.39144676180283,72.5628275667164
37,74.92927998285997,75.21466236630519
69,83.17398420056944,83.34565139723614
79,73.17882543162271,73.28353092736481
97,73.2634199907162,73.25631268942522
32,66.93835885047304,66.45708090094824
98,85.58167212823903,85.66748422541023
45,72.52809896468497,72.58630281375056
102,76.84892306032629,77.18571263585702
76,89.53808916561204,89.46024563398149
45,67.55654899406389,67.13942526199439
38,70.43275985953707,70.21905085656232
105,74.45424954360384,74.54196100977529
120,69.60633736491774,69.37967833401987
62,67.77779575603954,67.39211928003644
63,85.60119404063877,85.79222709516165
76,74.28506042541684,74.4609085040232
74,92.64205429451343,92.20403978204541
92,71.50645852998433,71.37879325277697
82,88.71817358048732,88.6889375556536
79,88.65310093379355,88.62803382588534
78,78.06578143510825,78.26334804121556
86,73.01614381488827,73.10954702871966
90,78.27401378613673,78.47271340610084
109,88.75721740528677,88.74273471447853
66,69.99677324508038,69.80251564778098
33,71.38282073804933,71.49433515057463
120,71.24616794320923,71.09850526032312
115,75.67110791838581,75.78840056091393
114,76.17216717953627,76.44638652958187
79,89.3558856364779,89.21215699916557
99,69.20939398330255,68.97682574480298
74,79.02885672456767,79.38765247330105
113,93.63115840586718,93.18763226237641
115,93.16263546806361,92.66993609224663
83,72.91202793535301,73.1110676090571
32,66.67806826369795,66.1688473983825
100,86.96121211975544,87.03243887375612
108,93.24072252570456,92.83730650607973
77,70.04232397937443,69.79499981458737
47,67.86239031513303,67.40457715274387
63,77.20031511568948,77.3721166808651
93,86.55776182864565,86.59532560644998
98,77.92912864026815,78.26887785241853
104,72.10512676117546,72.13125623768323
42,72.6322154361782,72.62421236273399
71,85.69880301067943,85.88469487602183
91,69.69743883350584,69.5132536539151
61,93.63766590731974,93.14574926225336
83,93.45546237818559,92.93103337745958
107,80.45394745037814,80.6783920140708
70,82.11329994106934,82.33141347041241
68,76.06154379854844,76.19456313946344
100,83.7596380208134,83.91476440858284
71,70.30912206760208,70.34780840584631
117,79.38024877993088,79.59684701939078
49,70.28960015520236,70.11882934611063
81,66.2355741477887,65.59547552274965
112,74.85769983471364,74.93824325524876
93,90.55972960031269,90.31839554973328
49,67.50449075831727,67.00842309636323
89,81.22180479975624,81.42844472915586
77,74.31759674876373,74.4953864623906
33,77.12222805804853,77.30133913928009
90,95.03672781123586,94.37219138108185
56,75.51493380310393,75.81917933349968
61,77.21332952663664,77.52941449889141
71,66.39825576452314,65.77735507502429
77,76.1070945328425,76.37840431051907
49,77.91611422932098,78.10689046304273
68,83.07637523052878,83.2505277996813
85,91.26902121249164,91.28668256705966
100,81.01357244872776,81.35876370653729
94,68.71484222360463,68.6280787678411
69,95.04974222218303,94.34031857775155
113,89.92201754432213,89.8094395398144
63,71.46090779569028,71.37710453664758
104,91.93926959182909,91.66059251979095
83,70.04232397937443,69.79499981458737
30,69.37858310148954,69.13245021755432
100,68.46105854632415,68.15053741204643
101,89.53808916561204,89.46024563398149
73,90.91762915712843,90.64500244748395
33,75.64507909649149,75.95313729840413
40,68.95561089798001,68.67219210381296
60,78.37162275617739,78.57230234699743
61,77.15476438139542,77.33463249514628
86,81.87253126669398,82.07096033593896
44,75.84029703657279,76.1538157419541
86,87.59241667429345,87.84344268902395
107,77.54520026155807,77.73348065564322
101,87.75509829102789,87.99812497010022
72,73.72543601902517,73.9632765685162
71,89.9870901910159,89.86967115968517
95,70.1919911851617,70.01346899780943
98,87.96983814350892,87.9864637076746
67,90.42307680547259,90.50417827713139
61,83.33015831585132,83.71400852781505
70,69.81456971594622,69.54706368999707
34,73.89462454525422,74.04650089371688
84,78.11783967085486,78.47214357917402
43,70.89477588784604,70.97434989737384
87,90.31245342448476,90.17031225142551
48,74.57788733553883,74.77089992476174
99,69.59332295397057,69.57824408259178
50,68.46756604777671,68.1393155228489
55,76.59513938304579,76.88743081611823
39,68.64326207545831,68.265294222462
64,91.97180591517598,91.69017839692253
32,77.2198370280892,77.40119335649801
75,80.24571509934964,80.45820872381304
86,90.67686048275307,90.49771888557517
115,93.46847678913275,93.04181399114006
64,89.6356981356527,89.54958551878029
66,66.24858855873588,65.68093763419483
101,73.5237105774913,73.53232675227453
52,68.9881472213269,68.7076482748621
119,87.89175108586798,87.85083375084795
53,75.81426762272052,76.07205779345537
117,88.82229005198053,88.80271686056204
119,71.84483617440036,71.8505037648291
49,78.39114466857711,78.5933949740358
80,80.4669618613253,80.85700606550395
54,77.33046040907702,77.50602211855639
98,71.7081839715182,71.83991488684713
67,83.02431699478217,83.22942448845474
66,81.41051523838502,81.80588990747222
63,80.779310683847,81.00428031093472
83,70.73860118060621,70.651153364599
50,68.3634495762835,68.04242461804249
77,93.34483899719777,92.88703574489914
81,86.34952947761715,86.49916488590476
87,93.41641855338615,93.24687902548305
104,84.67065507452622,84.7945021000711
86,87.89175108586798,87.85083375084795
38,77.83802717168004,78.03180248902473
87,81.73587847185388,82.13141095754514
110,87.61844608814573,87.68746778418854
34,66.24858855873588,65.68093763419483
97,73.73194292851977,73.87346484236306
106,70.69955794776472,70.7658129380994
30,72.8079114638598,72.77196109323104
74,77.31744599812986,77.50097002257392
46,70.3351508894964,70.11315442278162
70,84.94396007224847,85.0995469900928
67,76.45848718016364,76.78725099139241
90,84.57304610448557,84.70056762002719
118,82.1198074425219,82.44349974772928
66,79.8032209834404,80.0240303822757
66,90.33197533688448,90.11001193862509
111,83.9873922842416,84.13533216578138
110,73.2634199907162,73.25631268942522
81,90.36451166023136,90.13980687630693
109,81.93760391338775,82.13502232715902
112,81.17625406546219,81.51890843012785
53,76.01599306425439,76.16423804766251
105,92.14099503336297,91.81610283779204
103,82.75101199705992,82.9328890495839
99,83.8832758127484,84.25823896978414
116,67.27673649488908,66.75578220249052
110,83.41475287494481,83.61221832287622
112,77.63630173014617,77.96687419930782
68,88.45788299371223,88.44511583353523
70,88.55549196375289,88.53661360528129
108,73.39356528410374,73.39438865519833
51,73.63433395847912,73.76953981002808
104,77.87056349502693,78.06490627543266
71,81.2348192107034,81.45907630522655
76,86.28445683092338,86.43787298720049
103,94.15173957941738,93.65280310901511
115,90.68336739224767,90.74556923701469
114,84.76826404456688,84.88835902897297
101,92.32970547199173,92.01505433699526
30,75.32622277251721,75.55992924217551
59,68.88403074983368,68.61813003953354
50,73.47815984319725,73.51795621263345
103,67.0880260562603,66.85192604255641
60,83.69456537411962,83.85166749824124
36,69.91217868598689,69.65337372986855
70,92.86980855794164,92.40814084675551
69,82.58182287887293,82.97373302834981
88,89.01100049060929,88.9625778083296
79,70.66702162441783,70.73102661944287
88,81.83999494334708,82.03891641513862
99,67.18563502630097,66.95910269001931
50,77.10270614564882,77.2715971262643
56,77.29792408573013,77.4725586843239
84,80.55806392187135,80.90921244694054
51,74.57138042604421,74.84386095222503
109,70.27007824280264,70.04251371629336
119,82.08727111917501,82.41173792361145
79,81.78793670760048,82.00905805890707
119,85.34090345386367,85.54526720728464
81,81.2673555340503,81.49149710743858
118,66.8082135570855,66.31303308401384
86,91.04126694906343,91.07658135192746
118,85.52961389249243,85.66412140011481
98,68.87752384033907,68.80450923125542
117,82.4711994978851,82.68500918341238
97,71.05745750458047,71.14789373494638
102,94.06063811082927,93.51821436361965
90,81.79444420905304,82.12549375084089
62,70.37419471429585,70.41756199582406
60,93.40340414243899,92.98342636509062
41,71.91641632254668,71.86341789966681
94,75.63857159503893,75.75449767021001
86,88.10649093834903,88.14101755906074
38,73.24389807831648,73.35306416926797
47,67.76478134509237,67.29663853889002
105,85.9395716850548,86.00859318671823
118,68.61723325356398,68.52211708826984
64,80.76629627289984,80.976633007541
62,85.88751344930819,86.00776471655584
103,69.23542339715482,69.19189797293383
118,91.66596459410684,91.32453861286345
84,87.66399682243978,87.63750410023775
101,91.678979005054,91.42359529817014
33,73.60830513658479,73.65493825885069
39,67.57607090646361,67.38703376845068
118,80.38887480368436,80.61311095317532
57,73.70591410662544,73.75758431718127
92,87.77462020342762,87.80245999933622
70,93.97604355173578,93.39348297023778
82,67.89492663847992,67.44053945710804
106,75.74919497602674,76.0038860049343
31,68.72134913309925,68.43845905714042
50,66.67156076224539,66.15614750718682
77,66.21605223538899,65.64432271102517
116,69.5282503072768,69.50807688652327
40,73.4391160183978,73.56145709193206
85,87.62495299764035,87.87439637882632
72,83.3626946391982,83.74609101757346
74,85.60119404063877,85.79222709516165
84,88.68563725714043,88.65848999916625
82,71.99450338018762,71.90284684173929
111,68.61723325356398,68.52211708826984
59,75.64507909649149,75.95313729840413
68,88.60755019949949,88.51854960990663
105,87.722561967681,87.96720574747208
75,89.1866965182909,89.3500401401164
97,67.77128884654493,67.60053400081425
104,90.8395420994875,90.6450676707328
70,66.93835885047304,66.45708090094824
110,89.43397269411882,89.35660374960511
35,70.00978765602754,69.75960621859801
82,75.48239747975704,75.78566830028966
52,68.7278566345518,68.42375763624935
79,73.47815984319725,73.51795621263345
75,66.84074988043238,66.34905796343777
88,87.22150270653054,87.27943157590367
112,84.18261022432293,84.32405418843138
116,92.40779252963267,92.33085529945582
115,87.03279226790178,87.14064886665533
117,87.23451711747771,87.50238339282308
94,69.59332295397057,69.57824408259178
88,77.52567834915834,77.70662177128656
77,94.82198795875483,94.14025878921993
112,72.17019940786922,72.20135818796118
48,67.88191222753275,67.49730443800547
106,78.56684069625871,78.77124757536458
59,69.36556869054237,69.33250810246471
49,73.2634199907162,73.25631268942522
110,91.36663018253229,91.37659669307008
93,84.85936551315498,85.21257079262449
64,69.84710603929311,69.5825089867478
66,68.17473913765474,67.81865896056627
103,77.9876943774673,78.34080511951105
91,81.46908097558418,81.80662607459675
104,70.38720912524302,70.2241121432698
38,70.54989074197745,70.39941113599728
50,71.9684745582933,72.11575826672899
64,95.16687310462342,94.48546904144823
85,84.95697448319564,85.30757744362742
116,74.31759674876373,74.4953864623906
106,86.06971697844234,86.13237430520533
34,65.85815267857323,65.240989847784
51,66.08590694200143,65.49777685041092
54,70.96635544403442,70.89889273399051
62,94.0866669327236,93.59477738829507
92,66.4112701754703,65.86388299813983
64,81.02007935822238,81.41412723063512
95,68.40249340108294,68.06811882656322
101,84.58606051543272,84.75315491650693
83,73.0031294039411,72.9797471517882
60,77.46711320391712,77.81407259388995
42,76.0745582094956,76.34440027579734
76,67.6997086983986,67.22463637901967
94,73.6994066051729,73.83883178171163
117,92.27114032675051,91.9324480766649
73,88.54247755280572,88.45802050404518
107,80.42141112703125,80.64575579201984
60,70.82319573969971,70.64186108026499
116,95.70046868912075,94.90959143929561
72,88.10649093834903,88.14101755906074
116,87.71605505818638,87.77833284144702
67,73.66687028182601,73.80419010426664
50,71.3437769132499,71.203677883445
44,73.72543601902517,73.9632765685162
93,93.65068031826691,93.10471047855813
116,74.0638136634412,74.13328970462277
77,87.39719873421214,87.65753959754502
88,68.84498751699219,68.76924037215967
109,94.00857987508266,93.42231282704118
38,75.45636806590477,75.6966864253084
66,70.3156289770967,70.18994578113802
50,68.85800192793936,68.56577188990418
52,69.83409162834594,69.62648422760111
95,89.54459607510665,89.6854123525693
30,71.44789338474311,71.56352003217759
48,74.92277248140742,75.0064540259538
92,85.0545834532363,85.40250654348834
95,94.98466957548925,94.28320172213887
97,89.45349460651855,89.3022914732506
114,68.8124511936453,68.73396289627037
71,69.32652486574293,69.01435022350944
112,94.86753869304889,94.28881120343625
56,73.11375278492893,73.21396321828742
119,67.49147634737011,67.06774602526949
78,94.94562575068981,94.6198946081592
99,88.13251976024335,88.13956316946707
117,85.21075816047613,85.42158046030076
107,76.74480658883306,76.9023619329574
105,94.2623629604052,94.0087719452217
98,95.08227854552993,94.36886408036754
46,70.70606485725932,70.61572755894028
60,75.51493380310393,75.81917933349968
101,84.1630883119232,84.34243824611048
111,92.52492341207304,92.1918199387453
70,67.0685041438606,66.60099084918573
100,81.59922626897172,81.9342765466171
99,89.4079438722245,89.3410051524733
115,94.04111619842955,93.45113406705102
106,72.24177955601556,72.20975057231081
42,77.61027290825183,77.79983471394956
58,67.15960561244869,66.70265706476124
95,73.16581102067553,73.15266523876302
84,80.6947161247535,81.08671048597952
91,77.40854746671796,77.73149992867138
84,76.14613835764195,76.29853165428979
98,85.2758308071699,85.48344106737981
35,70.60194897772406,70.66142813174916
54,75.06593218574213,75.28600126981895
83,77.70137437683994,78.0340464397762
54,68.7278566345518,68.42375763624935
38,73.88161013430704,73.91094563376559
88,90.57274401125986,90.41020471568164
60,79.61451054481164,79.97262655270703
69,68.77991487029841,68.6986768035875
100,68.75388545644613,68.47441048720616
45,75.36526659731666,75.49070198407227
86,70.2765857442552,70.31291868566709
77,67.21817134964786,66.99481100558648
100,74.66248189463232,74.73340414008827
109,78.95727657642135,79.16820741839464
104,71.99450338018762,71.90284684173929
80,69.04671236656812,68.79758560208774
99,79.38024877993088,79.59684701939078
93,85.41248301005206,85.74991641654111
63,79.52991598571813,79.74177351398008
94,70.25055633040292,70.1188615163945
98,78.53430437291182,78.73811157928728
105,95.10180045792964,94.42884744485214
90,73.92065395910649,74.16700535698554
53,72.33938852605621,72.31348234662963
70,88.33424520177724,88.35201062756383
86,84.74874213216715,84.91073511094933
82,78.98981289976824,79.20123139615569
49,67.81033207938643,67.42832059711534
85,74.76659836612554,75.04624552089939
117,84.8788874255547,85.03664416421921
71,71.6561257357716,71.5857313524155
70,81.18926847640935,81.39622847248435
39,67.37434546492973,66.86410857205446
60,76.75131409028562,77.0862135514539
44,68.36995707773605,68.03250755323005
68,80.88342715534021,81.2304928253808
51,69.69743883350584,69.5132536539151
50,67.58257781595822,67.17473042489827
81,90.99571621476937,90.79885377777727
90,80.61662906711257,80.84144387242223
79,66.86677870232671,66.37498398364264
102,80.03748274832117,80.39337154837617
106,91.78309547654722,91.49544254542317
50,66.54792297031041,66.02452384405424
88,71.29822617895584,71.20301189501816
84,92.3427198829389,92.27147264036344
104,76.84241555887372,77.00316584174561
49,71.3958351489965,71.30749333037649
97,95.9152085416018,95.13414007415528
45,71.08999382792736,71.18257665208021
66,88.69865166808759,88.89103412111874
35,78.11783967085486,78.47214357917402
119,78.67095716775192,79.02879393509163
33,68.49359486967104,68.18655777646063
60,94.2558560509106,93.68963017624823
75,90.29293151208503,90.38327599414436
114,80.99405053632805,81.20274997979058
90,95.04323472073048,94.70688764115363
71,76.49753041300514,76.78578061728243
88,88.93291343296836,88.82067813160045
86,66.26811047113559,65.63186866679169
95,94.52916104863286,93.88241865197173
97,75.42383174255788,75.66251005471551
79,81.4040083288904,81.74274913782523
71,76.32183438532354,76.46464884834518
97,74.45424954360384,74.54196100977529
80,77.51266393821118,77.7002907012997
90,82.06124170532274,82.45607032826231
67,78.55382628531154,78.75809531068751
85,95.03022030978332,94.43277686405776
120,74.61042365888571,74.80530033198713
101,72.38493926035027,72.32069379235281
44,71.73421279341254,71.62359286451233
99,90.8395420994875,90.6450676707328
99,77.10921364710137,77.45066438868216
90,73.21136175496959,73.31830185671316
115,81.11118141876842,81.4548763910723
54,73.44562351985036,73.48368915909525
118,75.05942527624752,75.3492407403458
62,87.6314604990929,87.60699396869063
51,69.74949706925246,69.47614724611498
91,88.47740490611196,88.39745693100949
63,76.58863247355119,76.9202094082442
89,84.52098786873896,84.69006252117507
64,93.97604355173578,93.39348297023778
102,74.66248189463232,74.73340414008827
87,78.22195555039012,78.57018354525107
56,75.3522521863695,75.65153799951405
54,74.67549630557949,74.87407529605721
114,77.18730070474231,77.36791723421892
84,94.11920325607049,93.62379455705187
93,82.18488008921568,82.50699754558427
44,74.76009086467297,74.83586247323953
88,75.91838409421374,76.06342736635969
100,94.52916104863286,93.88241865197173
57,76.47150159111081,76.63366249530898
87,89.58363989990609,89.42235013692084
67,83.69456537411962,83.85166749824124
74,76.62767570639268,76.92129698214305
63,83.12192596482282,83.32523927377314
32,76.77734291217995,76.93597185268035
107,80.84438333054077,81.06935456878482
73,69.59982986346519,69.4061231743767
34,78.03324511176136,78.23029595556898
33,72.20924323266867,72.17515608061741
76,66.56093738125757,65.95901920746
51,66.7756772337386,66.27699958779634
90,80.49299127517757,80.8448529697298
62,72.48254823039093,72.42496165215115
98,93.57910017012058,93.39384927632534
119,66.67806826369795,66.1688473983825
101,68.09014457856124,67.65613233062834
82,83.91581213609527,84.29017497405208
64,93.79384002260161,93.33323511377384
91,89.05655122490336,89.22782810450863
106,70.08136780417388,70.10339941192709
58,69.09877060231472,68.76508711271129
103,78.63842084440503,78.9961187308567
67,79.054885546462,79.26725350129712
79,77.15476438139542,77.33463249514628
75,76.00297865330722,76.3208108164229
78,73.86859572335987,73.9284887451944
114,72.45651940849659,72.63147820711879
101,72.87298411055356,72.84125757992432
118,67.0880260562603,66.85192604255641
105,77.34347482002418,77.66417258591895
79,77.41505496817052,77.60066913750782
52,72.53460646613753,72.52071324184122
54,72.36541734795054,72.41145723574967
46,69.53475721677141,69.33465977071666
93,89.38842195982477,89.24221044065413
105,77.83151967022748,78.16828751919032
69,92.80473591124786,92.34986934080612
37,78.67095716775192,79.02879393509163
80,87.20198079413082,87.47132630149802
82,74.89023615806053,74.97235294899806
106,85.75736815592064,85.88292414568708
90,68.85800192793936,68.56577188990418
100,80.59060024521824,80.94137926035557
110,92.7071269412072,92.26239745593037
46,78.72952231299314,78.9367983038477
117,73.00963690539366,73.2136170383796
30,75.22210689298196,75.51726983004151
97,80.88993406483482,81.28326393429558
92,91.34060136063798,91.02964819775795
103,90.96968739287504,90.76279159657487
33,66.8993150256736,66.41142657094116
33,71.27870426655612,71.1335714181573
54,70.44577427048424,70.33201090910237
46,71.5194729409315,71.49878766234127
92,73.23739116882187,73.45259745235757
95,77.05064790990221,77.36077301225193
108,80.10906230450954,80.49518891362298
110,87.62495299764035,87.87439637882632
35,69.17685765995566,68.94099494984705
69,85.39946859910489,85.53890169032954
120,73.39356528410374,73.39438865519833
86,93.7743181102019,93.56992922314868
51,69.45667015913047,69.15659671736441
81,67.64114355315738,67.4582349797461
79,68.36995707773605,68.03250755323005
55,70.37419471429585,70.41756199582406
95,66.723618997992,66.14046792005676
70,80.53203450801907,80.92267898389333
47,68.23330428289594,67.89815359092742
63,78.12434658034947,78.46982586544891
84,88.17807049453742,88.39929073605231
105,71.10300823887452,70.99381637087545
119,93.26024443810428,92.75704607179296
66,82.65340302701925,82.83742939708031
108,69.5607866306237,69.5431647929543
65,68.20727546100161,67.85432193466079
66,91.04126694906343,91.07658135192746
69,84.60558242783245,84.73188773016871
102,90.91762915712843,90.64500244748395
60,76.37389262107014,76.53321371933558
72,82.97225875903555,83.36053243209778
75,83.28460758155725,83.48475824676598
113,79.49737966237126,79.70910918404357
93,92.07592238666919,91.75787851759426
78,67.08151855480776,66.5388968099366
112,90.74844003894145,90.80583080904994
77,81.75540038425359,81.97677512539197
55,71.12253015127425,71.21725095242049
112,73.1202602863815,73.14054470006757
90,75.54096262499826,75.65273729733693
110,74.81214910041959,74.91548634844673
56,70.17897677421453,70.2081978243681
94,69.78854089405189,69.78853886775197
52,75.03339586239524,75.25172149770337
120,67.96650678662624,67.81372402860977
31,69.19637957235538,68.87196586095756
103,79.06139304791456,79.42022427601327
72,72.00751779113479,72.0260386863146
74,71.25267544466179,71.35586198584602
102,93.85891266929539,93.3914159367779
76,92.21257458955134,92.15260392065598
120,70.87525397544631,70.74936286193542
55,66.47634282216407,65.93700082616292
103,90.36451166023136,90.13980687630693
67,91.61390635836023,91.36425982482938
113,94.39250825379274,94.12546923295267
77,85.24980139331763,85.59213208978412
80,82.06774920677529,82.26304290807641
80,69.21590148475511,68.95560020198648
67,91.61390635836023,91.36425982482938
68,78.41717349047144,78.77066625142936
113,89.8959887224278,89.78744607266053
34,79.07440745886173,79.28368876665533
40,69.3004960438486,69.26222027128638
61,73.90113204670676,73.96264378041636
113,72.65173734857791,72.83722332528059
59,75.10497601054158,75.22032247775773
111,72.84695528865923,73.04265823887432
78,92.72664885360692,92.33857069673167
50,74.81214910041959,74.91548634844673
52,77.85754908407976,78.20932879115115
76,79.29565422083738,79.66899964770171
65,75.32622277251721,75.55992924217551
87,75.73618056507958,75.85618049194109
113,75.51493380310393,75.81917933349968
103,81.15022465160992,81.54485265827773
97,77.98118687601476,78.17348127655895
55,73.66687028182601,73.80419010426664
115,71.78627102915914,71.72464356038962
57,68.16823163620218,67.82596637660853
72,68.66278398785803,68.35269880866058
32,66.99692399571425,66.52070263207537
79,74.4152057188044,74.59876863673145
102,93.910970905042,93.33579740625031
118,82.25645964540405,82.65045234460186
82,80.5190200970719,80.74363860779204
85,91.1063395957572,91.13665335450446
111,77.23285143903637,77.40560596547826
96,66.92534443952587,66.67312596091378
64,77.92262173077354,78.27508418891821
94,76.5040379144577,76.66712818704633
32,79.4843652514241,79.84287358305863
88,94.60724810627379,94.05801807317688
83,89.8959887224278,89.78744607266053
34,66.93835885047304,66.45708090094824
89,70.46529618288396,70.25433243423545
112,92.47286517632644,92.39020349137397
44,74.57788733553883,74.77089992476174
78,69.04020545707351,68.98072427483079
75,79.44532142662464,79.66266232148682
43,71.54550235478376,71.66723272863035
83,77.16777879234259,77.3386187794584
40,75.19607747912967,75.42303419034569
69,88.65310093379355,88.62803382588534
73,79.06789995740917,79.43670157236531
68,67.09453296575492,66.62990114206757
60,76.89447379462032,77.06804437799707
112,93.90446340358945,93.68714351849307
52,71.57803867813065,71.70178639386081
58,70.69955794776472,70.7658129380994
114,91.80912429844155,91.54216284332901
80,67.27673649488908,66.75578220249052
57,71.38282073804933,71.49433515057463
78,85.69229550922687,85.82045215949137
81,82.83560655615341,83.14007982955148
53,68.82546560459247,68.5302812516808
75,78.72952231299314,78.9367983038477
73,77.48012761486429,77.66709213016264
98,87.44925696995874,87.495097808621
69,84.63161124972677,84.99058701917646
36,77.76644702353371,78.10118421307038
39,68.26584060624283,67.93423427289652
64,86.93518329786112,87.04924095140274
87,68.70833472215209,68.33679660830603
91,80.779310683847,81.00428031093472
36,70.75812309300593,70.57147887758346
92,66.82773546948522,66.56574251040551
119,66.6390244388985,66.1196446023334
108,72.5476208770847,72.49443047471559
79,81.31290626834435,81.70806556497597
74,86.26493491852366,86.31778747912924
79,92.60951797116655,92.1748480199126
72,79.23058157414361,79.60267185300197
60,78.05276702416108,78.40649158292965
89,68.7278566345518,68.42375763624935
68,82.77053390945963,83.0769267034388
48,76.0745582094956,76.34440027579734
73,75.45636806590477,75.6966864253084
41,67.44592561307606,67.24452794433714
60,77.24586584998353,77.56311694583863
85,83.8832758127484,84.25823896978414
69,83.5904489026264,83.9704271756627
36,75.67110791838581,75.78840056091393
58,66.05337061865455,65.46111884327345
103,89.9350319552693,90.05008383046152
61,79.90082995348106,80.12240435528068
104,82.51024332268454,82.82396952724575
78,76.86193747127345,77.0346820877824
75,92.60951797116655,92.1748480199126
99,73.1723185221281,73.38436041804593
76,89.36890004742506,89.2960791587534
92,77.8510415826272,78.04026518235227
105,88.7507099038342,88.71937649534738
120,85.58167212823903,85.66748422541023
84,83.9873922842416,84.13533216578138
